,Unnamed: 0,Price,Area,Location,No. of Bedrooms,Resale,CarParking,Prsqft
907,1169,23.5,800,Noida,2,1,9,2937.5
908,1170,27.8,800,Noida,2,1,9,3475.0
909,1171,30.5,800,Noida,2,1,9,3812.5
910,1172,28.0,1000,Noida,3,1,9,2800.0
911,1173,29.0,800,Noida,2,1,9,3625.0
912,1174,23.0,1000,Noida,3,1,9,2300.0
913,1175,28.0,800,Noida,2,1,9,3500.0
914,1176,30.19,800,Noida,2,1,9,3773.75
915,1177,23.89,1000,Noida,3,1,9,2389.0
916,1178,28.0,800,Noida,2,1,9,3500.0
917,1179,29.5,800,Noida,2,1,9,3687.5
918,1180,24.0,1000,Noida,3,1,9,2400.0
919,1181,23.25,800,Noida,2,1,9,2906.25
920,1182,30.0,800,Noida,2,1,9,3750.0
921,1183,29.0,1000,Noida,3,1,9,2900.0
922,1184,23.0,1000,Noida,3,1,9,2300.0
923,1185,28.0,800,Noida,2,1,9,3500.0
924,1186,29.0,800,Noida,2,1,9,3625.0
925,1187,24.0,1000,Noida,3,1,9,2400.0
926,1188,28.0,800,Noida,2,1,9,3500.0
927,1189,30.0,800,Noida,2,1,9,3750.0
928,1190,23.0,1000,Noida,3,1,9,2300.0
929,1191,28.0,800,Noida,2,1,9,3500.0
930,1192,22.9,800,Noida,2,1,9,2862.5
931,1193,27.8,800,Noida,2,1,9,3475.0
932,1194,23.15,800,Noida,2,1,9,2893.75
933,1195,33.0,1000,Noida,3,1,9,3300.0
934,1196,29.11,800,Noida,2,1,9,3638.75
935,1197,28.05,1000,Noida,3,1,9,2805.0
936,1198,27.14,800,Noida,2,1,9,3392.5
937,1199,29.8,1000,Noida,3,1,9,2980.0
938,1201,28.0,800,Noida,2,1,9,3500.0
939,1203,22.23,800,Noida,2,1,9,2778.75
940,1204,21.43,800,Noida,2,1,9,2678.75
941,1205,21.22,800,Noida,2,1,9,2652.5
942,1206,22.5,800,Noida,2,1,9,2812.5
943,1207,28.89,800,Noida,2,1,9,3611.25
944,1209,21.0,800,Noida,2,1,9,2625.0
945,1210,21.5,800,Noida,2,1,9,2687.5
946,1211,21.59,800,Noida,2,1,9,2698.75
947,1212,22.21,800,Noida,2,1,9,2776.25
948,1213,22.82,800,Noida,2,1,9,2852.5
949,1214,20.86,800,Noida,2,1,9,2607.5
950,1215,22.3,800,Noida,2,1,9,2787.5
951,1216,25.35,800,Noida,2,1,9,3168.75
952,1217,27.3,1000,Noida,3,1,9,2730.0
953,1219,22.35,800,Noida,2,1,9,2793.75
954,1220,24.1,800,Noida,2,1,9,3012.5
955,1221,20.80999,800,Noida,2,1,9,2601.24875
956,1222,22.37,800,Noida,2,1,9,2796.25
957,1223,21.94,800,Noida,2,1,9,2742.5
958,1224,28.82,800,Noida,2,1,9,3602.5
959,1225,23.9,1000,Noida,3,1,9,2390.0
960,1226,24.14,800,Noida,2,1,9,3017.5
961,1227,30.0,800,Noida,2,1,9,3750.0
962,1228,28.7,1000,Noida,3,1,9,2870.0
963,1229,22.56,1000,Noida,3,1,9,2256.0
964,1230,22.22,800,Noida,2,1,9,2777.5
965,1231,28.31,800,Noida,2,1,9,3538.75
966,1233,26.35,800,Noida,2,1,9,3293.75
967,1234,22.29,801,Noida,2,1,9,2782.7715355805244
968,1235,21.9,800,Noida,2,1,9,2737.5
969,1236,23.61,800,Noida,2,1,9,2951.25
970,1237,29.8,800,Noida,2,1,9,3725.0
971,1238,23.58,1000,Noida,3,1,9,2358.0
972,1239,20.73,820,Noida,2,1,9,2528.048780487805
973,1240,23.36,800,Noida,2,1,9,2920.0
974,1241,29.43,800,Noida,2,1,9,3678.75
975,1242,28.2,1000,Noida,3,1,9,2820.0
976,1244,23.53,800,Noida,2,1,9,2941.25
977,1245,29.42,800,Noida,2,1,9,3677.5
978,1246,28.83,1000,Noida,3,1,9,2883.0
979,1248,22.07,800,Noida,2,1,9,2758.75
980,1249,28.0,800,Noida,2,1,9,3500.0
981,1250,27.14,1000,Noida,3,1,9,2714.0
982,1252,21.84,800,Noida,2,1,9,2730.0
983,1253,27.77,800,Noida,2,1,9,3471.25
984,1255,28.1,800,Noida,2,1,9,3512.5
985,1257,22.73,800,Noida,2,1,9,2841.25
986,1258,27.8,800,Noida,2,1,9,3475.0
987,1259,22.86,800,Noida,2,1,9,2857.5
988,1260,21.5,800,Noida,2,1,9,2687.5
989,1261,22.13,800,Noida,2,1,9,2766.25
990,1262,29.0,800,Noida,2,1,9,3625.0
991,1263,29.87,1000,Noida,3,1,9,2987.0
992,1264,22.58,1000,Noida,3,1,9,2258.0
993,1265,28.97,800,Noida,2,1,9,3621.25
994,1267,27.0,800,Noida,2,1,9,3375.0
995,1269,21.88,800,Noida,2,1,9,2735.0
996,1270,28.87,800,Noida,2,1,9,3608.75
997,1271,30.29,1000,Noida,3,1,9,3029.0
998,1272,30.21,1000,Noida,3,1,9,3021.0
999,1273,23.61,1000,Noida,3,1,9,2361.0
1000,1274,29.0,800,Noida,2,1,9,3625.0
1001,1276,21.8,800,Noida,2,1,9,2725.0
1002,1277,21.1,800,Noida,2,1,9,2637.5
1003,1278,28.4,800,Noida,2,1,9,3550.0
1004,1279,23.0,1000,Noida,3,1,9,2300.0
1005,1280,20.12,800,Noida,2,1,9,2515.0
1006,1281,23.03,1000,Noida,3,1,9,2303.0
1007,1282,23.62,1000,Noida,3,1,9,2362.0
1008,1283,31.32,800,Noida,2,1,9,3915.0
1009,1285,29.0,800,Noida,2,1,9,3625.0
1010,1287,29.52,800,Noida,2,1,9,3690.0
1011,1289,22.1,800,Noida,2,1,9,2762.5
1012,1290,29.09,800,Noida,2,1,9,3636.25
1013,1292,28.91,800,Noida,2,1,9,3613.75
1014,1293,23.5,1000,Noida,3,1,9,2350.0
1015,1294,29.0,800,Noida,2,1,9,3625.0
1016,1295,29.0,1005,Noida,3,1,9,2885.572139303483
1017,1297,25.45,800,Noida,2,1,9,3181.25
1018,1298,23.08,1000,Noida,3,1,9,2308.0
1019,1299,29.31,800,Noida,2,1,9,3663.75
1020,1300,22.83,1000,Noida,3,1,9,2283.0
1021,1301,22.26,800,Noida,2,1,9,2782.5
1022,1302,29.67,800,Noida,2,1,9,3708.75
1023,1304,23.05,800,Noida,2,1,9,2881.25
1024,1305,29.41,800,Noida,2,1,9,3676.25
1025,1306,23.12,1000,Noida,3,1,9,2312.0
1026,1307,29.19,800,Noida,2,1,9,3648.75
1027,1308,22.27,800,Noida,2,1,9,2783.75
1028,1309,27.0,800,Noida,2,1,9,3375.0
1029,1310,23.14,1000,Noida,3,1,9,2314.0
1030,1311,22.56,800,Noida,2,1,9,2820.0
1031,1312,21.38,800,Noida,2,1,9,2672.5
1032,1313,21.44,800,Noida,2,1,9,2680.0
1033,1314,27.0,800,Noida,2,1,9,3375.0
1034,1315,23.02,1000,Noida,3,1,9,2302.0
1035,1316,29.5,800,Noida,2,1,9,3687.5
1036,1317,28.95,1000,Noida,3,1,9,2895.0
1037,1319,28.0,800,Noida,2,1,9,3500.0
1038,1320,21.0,800,Noida,2,1,9,2625.0
1039,1321,22.11,800,Noida,2,1,9,2763.75
1040,1322,26.35,800,Noida,2,1,9,3293.75
1041,1323,22.29,801,Noida,2,1,9,2782.7715355805244
1042,1324,21.9,800,Noida,2,1,9,2737.5
1043,1325,23.61,800,Noida,2,1,9,2951.25
1044,1326,29.8,800,Noida,2,1,9,3725.0
1045,1327,23.58,1000,Noida,3,1,9,2358.0
1046,1328,20.73,820,Noida,2,1,9,2528.048780487805
1047,1329,23.36,800,Noida,2,1,9,2920.0
1048,1330,29.43,800,Noida,2,1,9,3678.75
1049,1331,28.2,1000,Noida,3,1,9,2820.0
1050,1333,23.53,800,Noida,2,1,9,2941.25
1051,1334,29.42,800,Noida,2,1,9,3677.5
1052,1335,30.2,1000,Noida,3,1,9,3020.0
1053,1336,22.93,1000,Noida,3,1,9,2293.0
1054,1337,22.22,800,Noida,2,1,9,2777.5
1055,1338,28.7,800,Noida,2,1,9,3587.5
1056,1339,23.5,1000,Noida,3,1,9,2350.0
1057,1340,29.0,800,Noida,2,1,9,3625.0
1058,1341,23.56,1000,Noida,3,1,9,2356.0
1059,1342,24.0,800,Noida,2,1,9,3000.0
1060,1343,30.0,800,Noida,2,1,9,3750.0
1061,1345,21.99,800,Noida,2,1,9,2748.75
1062,1346,22.0,800,Noida,2,1,9,2750.0
1063,1347,29.0,800,Noida,2,1,9,3625.0
1064,1348,27.9,1000,Noida,3,1,9,2790.0
1065,1350,21.69,800,Noida,2,1,9,2711.25
1066,1351,23.83,800,Noida,2,1,9,2978.75
1067,1352,29.52,800,Noida,2,1,9,3690.0
1068,1354,27.5,800,Noida,2,1,9,3437.5
1069,1356,24.0,800,Noida,2,1,9,3000.0
1070,1357,23.5,800,Noida,2,1,9,2937.5
1071,1358,21.16,800,Noida,2,1,9,2645.0
1072,1359,20.19,810,Noida,2,1,9,2492.5925925925926
1073,1360,22.66,800,Noida,2,1,9,2832.5
1074,1361,27.0,800,Noida,2,1,9,3375.0
1075,1362,23.14,1000,Noida,3,1,9,2314.0
1076,1363,22.56,800,Noida,2,1,9,2820.0
1077,1364,21.38,800,Noida,2,1,9,2672.5
1078,1365,21.44,800,Noida,2,1,9,2680.0
1079,1366,27.0,800,Noida,2,1,9,3375.0
1080,1367,23.02,1000,Noida,3,1,9,2302.0
1081,1368,29.5,800,Noida,2,1,9,3687.5
1082,1369,28.95,1000,Noida,3,1,9,2895.0
1083,1371,28.0,800,Noida,2,1,9,3500.0
1084,1372,24.0,800,Noida,2,1,9,3000.0
1085,1373,21.0,800,Noida,2,1,9,2625.0
1086,1374,29.0,800,Noida,2,1,9,3625.0
1087,1376,28.0,800,Noida,2,1,9,3500.0
1088,1377,21.0,800,Noida,2,1,9,2625.0
1089,1378,27.0,800,Noida,2,1,9,3375.0
1090,1379,21.2,800,Noida,2,1,9,2650.0
1091,1380,21.0,800,Noida,2,1,9,2625.0
1092,1381,21.0,800,Noida,2,1,9,2625.0
1093,1382,29.0,800,Noida,2,1,9,3625.0
1094,1384,28.0,800,Noida,2,1,9,3500.0
1095,1385,21.0,800,Noida,2,1,9,2625.0
1096,1386,27.0,800,Noida,2,1,9,3375.0
1097,1387,21.2,800,Noida,2,1,9,2650.0
1098,1388,23.5,800,Noida,2,1,9,2937.5
1099,1389,30.0,800,Noida,2,1,9,3750.0
1100,1390,28.19,800,Noida,2,1,9,3523.75
1101,1392,22.07,800,Noida,2,1,9,2758.75
1102,1393,22.05,800,Noida,2,1,9,2756.25
1103,1394,21.59,800,Noida,2,1,9,2698.75
1104,1395,22.21,800,Noida,2,1,9,2776.25
1105,1396,22.82,800,Noida,2,1,9,2852.5
1106,1397,20.86,800,Noida,2,1,9,2607.5
1107,1398,22.3,800,Noida,2,1,9,2787.5
1108,1399,25.35,800,Noida,2,1,9,3168.75
1109,1400,27.3,1000,Noida,3,1,9,2730.0
1110,1402,22.35,800,Noida,2,1,9,2793.75
1111,1403,24.1,800,Noida,2,1,9,3012.5
1112,1404,20.80999,800,Noida,2,1,9,2601.24875
1113,1405,22.37,800,Noida,2,1,9,2796.25
1114,1406,21.94,800,Noida,2,1,9,2742.5
1115,1407,28.82,800,Noida,2,1,9,3602.5
1116,1408,23.9,1000,Noida,3,1,9,2390.0
1117,1409,29.1,800,Noida,2,1,9,3637.5
1118,1411,29.13,800,Noida,3,1,9,3641.25
1119,1412,28.14,1000,Noida,3,1,9,2814.0
1120,1414,22.46,800,Noida,2,1,9,2807.5
1121,1415,23.5,800,Noida,2,1,9,2937.5
1122,1416,28.43,800,Noida,2,1,9,3553.75
1123,1417,22.84,1000,Noida,3,1,9,2284.0
1124,1418,28.83,1000,Noida,3,1,9,2883.0
1125,1420,22.07,800,Noida,2,1,9,2758.75
1126,1421,28.0,800,Noida,2,1,9,3500.0
1127,1422,27.14,1000,Noida,3,1,9,2714.0
1128,1424,21.84,800,Noida,2,1,9,2730.0
1129,1425,27.77,800,Noida,2,1,9,3471.25
1130,1427,28.1,800,Noida,2,1,9,3512.5
1131,1429,22.73,800,Noida,2,1,9,2841.25
1132,1430,27.8,800,Noida,2,1,9,3475.0
1133,1431,28.0,800,Noida,2,1,9,3500.0
1134,1432,29.8,800,Noida,2,1,9,3725.0
1135,1433,27.0,1000,Noida,3,1,9,2700.0
1136,1435,21.25,780,Noida,2,1,9,2724.358974358974
1137,1436,27.5,800,Noida,2,1,9,3437.5
1138,1437,30.0,1000,Noida,3,1,9,3000.0
1139,1438,30.14,1000,Noida,3,1,9,3014.0
1140,1439,22.53,800,Noida,2,1,9,2816.25
1141,1440,29.8,1000,Noida,3,1,9,2980.0
1142,1442,28.0,800,Noida,2,1,9,3500.0
1143,1443,28.19,800,Noida,2,1,9,3523.75
1144,1445,22.07,800,Noida,2,1,9,2758.75
1145,1446,27.0,800,Noida,2,1,9,3375.0
1146,1448,20.61,800,Noida,2,1,9,2576.25
1147,1449,22.58,800,Noida,2,1,9,2822.5
1148,1450,21.0,800,Noida,2,1,9,2625.0
1149,1451,23.5,800,Noida,2,1,9,2937.5
1150,1452,29.2,800,Noida,2,1,9,3650.0
1151,1453,24.8,1000,Noida,3,1,9,2480.0
1152,1454,22.14,800,Noida,2,1,9,2767.5
1153,1455,29.47,800,Noida,2,1,9,3683.75
1154,1456,30.42,1000,Noida,3,1,9,3042.0
1155,1457,30.57,1000,Noida,3,1,9,3057.0
1156,1458,23.56,1000,Noida,3,1,9,2356.0
1157,1459,24.0,800,Noida,2,1,9,3000.0
1158,1460,30.0,800,Noida,2,1,9,3750.0
1159,1462,21.99,800,Noida,2,1,9,2748.75
1160,1463,22.0,800,Noida,2,1,9,2750.0
1161,1464,29.0,800,Noida,2,1,9,3625.0
1162,1465,23.1,1000,Noida,3,1,9,2310.0
1163,1466,23.5,800,Noida,2,1,9,2937.5
1164,1467,27.0,800,Noida,2,1,9,3375.0
1165,1468,30.1,800,Noida,2,1,9,3762.5
1166,1469,23.0,1000,Noida,3,1,9,2300.0
1167,1470,27.0,800,Noida,2,1,9,3375.0
1168,1471,27.8,800,Noida,2,1,9,3475.0
1169,1472,28.0,800,Noida,2,1,9,3500.0
1170,1473,26.0,800,Noida,2,1,9,3250.0
1171,1474,23.5,1000,Noida,3,1,9,2350.0
1172,1475,30.1,800,Noida,2,1,9,3762.5
1173,1476,23.0,1000,Noida,3,1,9,2300.0
1174,1477,28.0,800,Noida,2,1,9,3500.0
1175,1478,29.8,800,Noida,2,1,9,3725.0
1176,1479,28.0,1000,Noida,3,1,9,2800.0
1177,1480,31.0,800,Noida,2,1,9,3875.0
1178,1481,23.9,1000,Noida,3,1,9,2390.0
1179,1482,27.0,800,Noida,2,1,9,3375.0
1180,1483,23.5,1000,Noida,3,1,9,2350.0
1181,1484,25.0,800,Noida,2,1,9,3125.0
1182,1485,27.0,1000,Noida,3,1,9,2700.0
1183,1486,30.0,800,Noida,2,1,9,3750.0
1184,1487,33.0,1000,Noida,3,1,9,3300.0
1185,1488,30.21,1000,Noida,3,1,9,3021.0
1186,1490,28.19,800,Noida,2,1,9,3523.75
1187,1492,23.55,800,Noida,2,1,9,2943.75
1188,1493,24.0,800,Noida,2,1,9,3000.0
1189,1494,20.3,800,Noida,2,1,9,2537.5
1190,1496,28.4,800,Noida,2,1,9,3550.0
1191,1497,29.48,1000,Noida,3,1,9,2948.0
1192,1499,20.98,800,Noida,2,1,9,2622.5
1193,1500,22.87,800,Noida,2,1,9,2858.75
1194,1501,22.35,810,Noida,2,1,9,2759.259259259259
1195,1502,23.5,800,Noida,2,1,9,2937.5
1196,1503,29.1,800,Noida,2,1,9,3637.5
1197,1505,22.78,800,Noida,2,1,9,2847.5
1198,1506,22.42,800,Noida,2,1,9,2802.5
1199,1507,22.42,800,Noida,2,1,9,2802.5
1200,1508,29.53,800,Noida,2,1,9,3691.25
1201,1510,22.07,800,Noida,2,1,9,2758.75
1202,1511,27.15,800,Noida,2,1,9,3393.75
1203,1513,29.5,800,Noida,2,1,9,3687.5
1204,1514,23.0,1000,Noida,3,1,9,2300.0
1205,1515,21.0,800,Noida,2,1,9,2625.0
1206,1516,29.33,800,Noida,2,1,9,3666.25
1207,1517,29.1,1000,Noida,3,1,9,2910.0
1208,1519,22.85,800,Noida,2,1,9,2856.25
1209,1520,29.83,800,Noida,2,1,9,3728.75
1210,1522,28.7,800,Noida,2,1,9,3587.5
1211,1524,28.19,800,Noida,2,1,9,3523.75
1212,1526,23.55,800,Noida,2,1,9,2943.75
1213,1527,24.0,800,Noida,2,1,9,3000.0
1214,1528,20.3,800,Noida,2,1,9,2537.5
1215,1530,28.4,800,Noida,2,1,9,3550.0
1216,1531,29.48,1000,Noida,3,1,9,2948.0
1217,1533,20.98,800,Noida,2,1,9,2622.5
1218,1534,22.87,800,Noida,2,1,9,2858.75
1219,1535,22.35,810,Noida,2,1,9,2759.259259259259
1220,1536,23.5,800,Noida,2,1,9,2937.5
1221,1537,29.1,800,Noida,2,1,9,3637.5
1222,1539,22.78,800,Noida,2,1,9,2847.5
1223,1540,22.42,800,Noida,2,1,9,2802.5
1224,1541,22.42,800,Noida,2,1,9,2802.5
1225,1542,29.53,800,Noida,2,1,9,3691.25
1226,1544,22.07,800,Noida,2,1,9,2758.75
1227,1545,27.15,800,Noida,2,1,9,3393.75
1228,1547,29.5,800,Noida,2,1,9,3687.5
1229,1548,23.0,1000,Noida,3,1,9,2300.0
1230,1549,21.0,800,Noida,2,1,9,2625.0
1231,1550,29.33,800,Noida,2,1,9,3666.25
1232,1551,29.1,1000,Noida,3,1,9,2910.0
1233,1553,22.85,800,Noida,2,1,9,2856.25
1234,1554,29.83,800,Noida,2,1,9,3728.75
1235,1556,28.7,800,Noida,2,1,9,3587.5
1236,1558,28.32,800,Noida,2,1,9,3540.0
1237,1559,30.15,1000,Noida,3,1,9,3015.0
1238,1560,30.23,1000,Noida,3,1,9,3023.0
1239,1561,24.0,800,Noida,3,1,9,3000.0
1240,1562,29.0,800,Noida,2,1,9,3625.0
1241,1564,30.05,800,Noida,2,1,9,3756.25
1242,1566,23.06,800,Noida,2,1,9,2882.5
1243,1567,21.22,800,Noida,2,1,9,2652.5
1244,1568,30.16,800,Noida,2,1,9,3770.0
1245,1569,39.0,1100,Noida,3,1,9,3545.454545454545
1246,1570,26.0,1000,Noida,3,1,9,2600.0
1247,1571,23.5,1000,Noida,3,1,9,2350.0
1248,1572,28.0,800,Noida,2,1,9,3500.0
1249,1573,22.0,800,Noida,2,1,9,2750.0
1250,1574,29.0,800,Noida,2,1,9,3625.0
1251,1575,26.0,1000,Noida,2,1,9,2600.0
1252,1577,29.5,800,Noida,2,1,9,3687.5
1253,1578,24.0,1000,Noida,3,1,9,2400.0
1254,1579,24.0,800,Noida,2,1,9,3000.0
1255,1580,27.15,1000,Noida,3,1,9,2715.0
1256,1581,26.0,800,Noida,2,1,9,3250.0
1257,1582,23.3,1000,Noida,3,1,9,2330.0
1258,1583,28.71,800,Noida,2,1,9,3588.75
1259,1584,22.54,1000,Noida,3,1,9,2254.0
1260,1585,22.47,800,Noida,2,1,9,2808.75
1261,1586,28.8,800,Noida,2,1,9,3600.0
1262,1587,23.78,800,Noida,3,1,9,2972.5
1263,1588,22.49,800,Noida,2,1,9,2811.25
1264,1589,25.0,800,Noida,2,1,9,3125.0
1265,1590,29.0,1000,Noida,3,1,9,2900.0
1266,1591,22.5,1000,Noida,3,1,9,2250.0
1267,1592,22.55,800,Noida,2,1,9,2818.75
1268,1593,29.0,800,Noida,2,1,9,3625.0
1269,1594,29.0,1000,Noida,3,1,9,2900.0
1270,1595,28.28,1000,Noida,3,1,9,2828.0
1271,1597,29.0,800,Noida,2,1,9,3625.0
1272,1599,22.5,800,Noida,2,1,9,2812.5
1273,1600,23.26,800,Noida,2,1,9,2907.5
1274,1601,29.0,800,Noida,2,1,9,3625.0
1275,1602,26.5,1000,Noida,3,1,9,2650.0
1276,1603,22.5,1000,Noida,3,1,9,2250.0
1277,1604,22.5,800,Noida,2,1,9,2812.5
1278,1605,29.8,800,Noida,2,1,9,3725.0
1279,1606,29.57,1000,Noida,3,1,9,2957.0
1280,1607,29.5,1000,Noida,3,1,9,2950.0
1281,1608,28.17,800,Noida,2,1,9,3521.25
1282,1609,26.5,1000,Noida,3,1,9,2650.0
1283,1610,22.5,1000,Noida,3,1,9,2250.0
1284,1611,29.8,800,Noida,2,1,9,3725.0
1285,1612,28.5,800,Noida,2,1,9,3562.5
1286,1613,30.2,1000,Noida,3,1,9,3020.0
1287,1615,21.0,800,Noida,2,1,9,2625.0
1288,1616,21.26,800,Noida,2,1,9,2657.5
1289,1617,23.5,800,Noida,2,1,9,2937.5
1290,1618,29.5,800,Noida,2,1,9,3687.5
1291,1619,29.15,1000,Noida,3,1,9,2915.0
1292,1621,27.18,800,Noida,2,1,9,3397.5
1293,1623,23.26,800,Noida,2,1,9,2907.5
1294,1624,29.0,800,Noida,2,1,9,3625.0
1295,1625,27.3,1000,Noida,3,1,9,2730.0
1296,1626,22.36,800,Noida,2,1,9,2795.0
1297,1627,24.0,820,Noida,2,1,9,2926.829268292683
1298,1628,23.18,800,Noida,2,1,9,2897.5
1299,1629,25.6,800,Noida,2,1,9,3200.0
1300,1630,29.18,1000,Noida,3,1,9,2918.0
1301,1631,27.0,800,Noida,2,1,9,3375.0
1302,1633,22.16,800,Noida,2,1,9,2770.0
1303,1634,29.1,800,Noida,2,1,9,3637.5
1304,1636,23.6,1000,Noida,3,1,9,2360.0
1305,1637,30.16,800,Noida,2,1,9,3770.0
1306,1638,45.0,1000,Noida,3,1,9,4500.0
1307,1639,22.0,800,Noida,2,1,9,2750.0
1308,1640,22.11,800,Noida,2,1,9,2763.75
1309,1641,20.5,800,Noida,2,1,9,2562.5
1310,1642,25.49,800,Noida,2,1,9,3186.25
1311,1644,20.82,800,Noida,2,1,9,2602.5
1312,1645,28.15,800,Noida,2,1,9,3518.75
1313,1646,29.3,1000,Noida,3,1,9,2930.0
1314,1648,28.09,800,Noida,2,1,9,3511.25
1315,1649,30.0,1000,Noida,3,1,9,3000.0
1316,1650,28.93,1000,Noida,3,1,9,2893.0
1317,1651,23.0,1000,Noida,3,1,9,2300.0
1318,1652,22.5,810,Noida,2,1,9,2777.777777777778
1319,1653,24.52,800,Noida,2,1,9,3065.0
1320,1654,21.51,800,Noida,2,1,9,2688.75
1321,1655,29.5,800,Noida,2,1,9,3687.5
1322,1656,28.09,1000,Noida,3,1,9,2809.0
1323,1657,30.0,1000,Noida,3,1,9,3000.0
1324,1659,23.36,1000,Noida,3,1,9,2336.0
1325,1660,29.14,800,Noida,2,1,9,3642.5
1326,1661,29.37,1000,Noida,3,1,9,2937.0
1327,1662,28.1,800,Noida,2,1,9,3512.5
1328,1664,21.51,800,Noida,2,1,9,2688.75
1329,1665,22.59,800,Noida,2,1,9,2823.75
1330,1666,74.0,2341,Noida,3,1,9,3161.0422896198206
1331,1667,45.0,1000,Noida,3,1,9,4500.0
1332,1669,32.5,1160,Noida,2,1,9,2801.7241379310344
1333,1670,27.0,800,Noida,2,1,9,3375.0
1334,1672,27.16,800,Noida,2,1,9,3395.0
1335,1673,35.0,1000,Noida,3,1,9,3500.0
1336,1674,69.5,2031,Noida,2,1,9,3421.9596258000984
1337,1675,25.6,1000,Noida Road,3,1,9,2560.0
1338,1676,25.6,1000,Noida Road,3,1,9,2560.0
1339,1677,22.09,800,Noida Road,2,1,9,2761.25
1340,1678,20.0,800,Noida Road,2,1,9,2500.0
1341,1679,27.4,1000,Noida Road,3,1,9,2740.0
1342,1680,28.0,1000,Noida Road,3,1,9,2800.0
1343,1681,24.0,1000,Noida Road,3,1,9,2400.0
1344,1682,23.0,1000,Noida Road,3,1,9,2300.0
1345,1683,23.0,1000,Noida Road,3,1,9,2300.0
1346,1684,23.0,1000,Noida Road,3,1,9,2300.0
1347,1685,22.7,800,Noida Road,2,1,9,2837.5
1348,1688,23.87,800,Noida Road,2,1,9,2983.75
1349,1690,22.63,800,Noida Road,2,1,9,2828.75
1350,1691,21.0,800,Noida Road,2,1,9,2625.0
1351,1692,21.8,800,Noida Road,2,1,9,2725.0
1352,1693,24.0,1000,Noida Road,3,1,9,2400.0
1353,1694,23.1,1000,Noida Road,3,1,9,2310.0
1354,1695,29.8,1000,Noida Road,3,1,9,2980.0
1355,1696,22.63,800,Noida Road,2,1,9,2828.75
1356,1698,23.0,800,Noida Road,2,1,9,2875.0
1357,1699,29.8,1000,Noida Road,3,1,9,2980.0
1358,1700,24.5,1000,Noida Road,3,1,9,2450.0
1359,1701,21.29,800,Noida Road,2,1,9,2661.25
1360,1702,21.29,800,Noida Road,2,1,9,2661.25
1361,1704,22.5,800,Noida Road,2,1,9,2812.5
1362,1705,160.0,1100,Om Nagar,2,1,9,14545.454545454546
1363,1706,60.0,1854,Om Nagar,3,1,9,3236.245954692557
1364,1709,450.0,4503,Om Nagar,5,1,9,9993.33777481679
1365,1712,125.0,1872,Om Nagar,3,1,9,6677.350427350428
1366,1715,100.0,2500,Om Nagar,2,1,9,4000.0
1367,1716,224.0,1500,Om Nagar,2,1,9,14933.333333333334
1368,1719,70.0,2500,Om Nagar,2,1,9,2800.0
1369,1720,95.0,1200,Om Nagar,2,1,9,7916.666666666667
1370,1721,90.0,1100,Om Nagar,3,1,9,8181.818181818182
1371,1722,90.0,2322,Om Nagar,2,1,9,3875.968992248062
1372,1723,350.0,2250,Om Nagar,5,1,9,15555.555555555557
1373,1726,30.0,1206,Om Nagar,2,1,9,2487.5621890547263
1374,1728,165.0,1040,Om Nagar,2,1,9,15865.384615384615
1375,1729,45.11,918,Om Nagar,3,1,9,4913.943355119825
1376,1730,25.0,945,Om Nagar,2,1,9,2645.502645502645
1377,1731,42.0,504,Om Nagar,2,1,9,8333.333333333334
1378,1732,48.0,900,Om Nagar,3,1,9,5333.333333333333
1379,1734,32.11,909,Om Nagar,3,1,9,3532.4532453245324
1380,1735,35.0,675,Om Nagar,2,1,9,5185.185185185185
1381,1736,25.91,954,Om Nagar,3,1,9,2715.9329140461214
1382,1737,48.0,900,Om Nagar,3,1,9,5333.333333333333
1383,1739,32.11,909,Om Nagar,3,1,9,3532.4532453245324
1384,1740,35.0,675,Om Nagar,2,1,9,5185.185185185185
1385,1741,65.0,2500,Om Nagar,2,1,9,2600.0
1386,1742,60.0,1800,Om Nagar,2,1,9,3333.333333333333
1387,1744,35.0,1350,Om Nagar,2,1,9,2592.5925925925926
1388,1745,65.0,2500,Om Nagar,2,1,9,2600.0
1389,1746,60.0,1800,Om Nagar,2,1,9,3333.333333333333
1390,1747,35.0,855,Om Nagar,3,1,9,4093.567251461988
1391,1748,43.0,1260,Om Nagar,4,1,9,3412.6984126984125
1392,1749,110.0,1044,Om Nagar,2,1,9,10536.39846743295
1393,1750,25.0,1000,Om Nagar,2,1,9,2500.0
1394,1751,130.0,4500,Om Nagar,5,1,9,2888.8888888888887
1395,1756,225.0,1809,Om Nagar,3,1,9,12437.810945273632
1396,1757,60.0,1620,Om Nagar,3,1,9,3703.703703703704
1397,1758,140.0,1000,Paschim Vihar,2,1,0,14000.0
1398,1759,100.0,1000,Paschim Vihar,3,1,0,10000.0
1399,1760,90.0,1100,Paschim Vihar,2,1,0,8181.818181818182
1400,1761,50.0,600,Paschim Vihar,1,1,0,8333.333333333334
1401,1762,95.0,1100,Paschim Vihar,3,1,0,8636.363636363636
1402,1763,180.0,1800,Paschim Vihar,3,1,0,10000.0
1403,1764,80.0,850,Paschim Vihar,2,1,0,9411.764705882351
1404,1765,75.0,750,Paschim Vihar,2,1,0,10000.0
1405,1766,85.0,900,Paschim Vihar,2,1,0,9444.444444444443
1406,1767,65.0,650,Paschim Vihar,2,1,0,10000.0
